gene_symbol,ensembl_id,pair_02_normocaf_normoxia_rep1,pair_02_normocaf_normoxia_rep2,pair_02_normocaf_normoxia_rep3,pair_02_normocaf_hypoxia_rep1,pair_02_normocaf_hypoxia_rep2,pair_02_normocaf_hypoxia_rep3,pair_02_hypocaf_normoxia_rep1,pair_02_hypocaf_normoxia_rep2,pair_02_hypocaf_normoxia_rep3,pair_02_hypocaf_hypoxia_rep1,pair_02_hypocaf_hypoxia_rep2,pair_02_hypocaf_hypoxia_rep3,pair_08_normocaf_normoxia_rep1,pair_08_normocaf_normoxia_rep2,pair_08_normocaf_normoxia_rep3,pair_08_normocaf_hypoxia_rep1,pair_08_normocaf_hypoxia_rep2,pair_08_normocaf_hypoxia_rep3,pair_08_hypocaf_normoxia_rep1,pair_08_hypocaf_normoxia_rep2,pair_08_hypocaf_normoxia_rep3,pair_08_hypocaf_hypoxia_rep1,pair_08_hypocaf_hypoxia_rep2,pair_08_hypocaf_hypoxia_rep3,pair_09_normocaf_normoxia_rep1,pair_09_normocaf_normoxia_rep2,pair_09_normocaf_normoxia_rep3,pair_09_normocaf_hypoxia_rep1,pair_09_normocaf_hypoxia_rep2,pair_09_normocaf_hypoxia_rep3,pair_09_hypocaf_normoxia_rep1,pair_09_hypocaf_normoxia_rep2,pair_09_hypocaf_normoxia_rep3,pair_09_hypocaf_hypoxia_rep1,pair_09_hypocaf_hypoxia_rep2,pair_09_hypocaf_hypoxia_rep3
gene:ENSG00000250424,ENSG00000250424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87426278,0,0,0.205779104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQP1,ENSG00000240583,0.952794956,0.823733721,0.933420609,1.649550451,1.1559843,0.976697841,0.103300113,0.221051371,0.104129582,0,0.117320929,0,0.443845923,0.307926493,0.528665745,0.209244392,0.091175867,0.403838889,11.43651916,11.36456916,13.17297795,13.0605262,11.18509167,13.87774499,0.604123967,0.891572571,1.257821936,0.483889767,0.382809689,0.932408662,0.58742542,0.794147877,0.97214912,2.041033904,2.105189208,1.936614158
GHRHR,ENSG00000106128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCYAP1R1,ENSG00000078549,0,0,0,0.233204162,0.237711355,0.245475636,0.046732764,0,0,0,0.106151506,0,0,0.046435109,0,0,0,0,0,0,0,0,0,0,0.039043496,0,0,0,0,0,0,0,0,0,0,0
NEUROD6,ENSG00000164600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITPRID1,ENSG00000180347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R17,ENSG00000106341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE1C,ENSG00000154678,3.020555767,2.863801221,3.00980523,2.240857557,2.786181908,3.11047133,1.357033989,0.976769701,1.044601524,1.43338094,1.457156085,1.776541873,1.887032916,1.936779283,2.121376197,2.698825627,2.221300483,1.953261565,0.343982424,0.525375445,0.238362138,0.714394121,0.811948172,0.618416903,2.721004094,2.981343202,3.004321479,7.489428561,8.183388993,7.695758269,0.537844287,0.5216285,0.644996897,1.18625775,1.077485892,1.310593507
LSM5,ENSG00000106355,15.52919438,17.25066126,14.67509923,8.246552406,11.49777385,11.87332157,19.37485743,13.92166999,16.84978426,16.12143029,19.30794592,23.33107944,19.75082073,20.95011089,22.06706502,20.48853875,14.16687807,13.55216103,20.01708194,18.79073225,11.01029183,15.76613991,14.01398753,16.85368689,19.51958963,20.49293953,17.01633001,9.431697204,9.414868505,9.525139409,26.64408111,26.46774494,24.03329374,20.70448863,21.47510578,19.19021666
AVL9,ENSG00000105778,29.49837414,25.58168519,25.79377666,17.2521682,19.20157951,15.75502476,19.9491783,20.64474905,20.53321502,16.66645763,19.57934675,18.84779772,26.37691134,24.18576696,27.97456696,27.16014369,20.98910995,20.68438861,16.01521283,17.32622349,14.84917314,12.7606311,13.53936706,13.72391641,26.26875132,26.89545356,25.07105629,20.57172126,20.9057812,21.74092962,20.67829399,19.61955572,18.66165174,18.73883539,18.36213613,19.31779013
KBTBD2,ENSG00000170852,25.05902151,27.27139536,24.98413209,26.10752537,24.4133903,25.13250182,23.6995931,27.27107736,25.01677554,22.45977849,22.34561909,28.172182,30.86897728,30.36145848,35.31873418,39.70292906,30.39029029,30.59217886,26.64768921,25.85359971,18.57559407,26.11012651,23.97148708,25.70310079,24.5945054,23.41375422,21.45517664,22.20324883,23.68263506,22.42322202,33.05676198,31.36884115,32.88635959,32.10108302,32.40132917,28.48719142
FKBP9,ENSG00000122642,412.6949236,401.2064887,416.7547941,467.4665531,483.7089756,466.0606222,350.9192314,347.6702123,346.1544102,399.2836215,417.5229284,365.0911996,310.2754162,307.4886412,308.8699868,391.1109606,363.1555297,364.2546704,341.2950413,354.4890574,327.6055739,417.7844585,436.9550333,427.7611593,216.1581639,226.4011417,218.4086169,346.299109,348.0419123,349.1341332,261.7936202,264.7691576,260.5723171,361.5984336,356.6755469,364.2158444
NT5C3A,ENSG00000122643,29.57288208,29.59673649,24.28759537,21.39861853,18.80906651,20.07630846,19.2656432,21.27816719,19.89018752,18.05200365,18.17497186,24.01890382,26.56906904,27.78813093,30.2152226,25.80647636,20.70703313,20.04394067,22.93472983,20.67681205,10.50676706,17.99416321,18.14233121,16.66705668,19.08123106,19.9803917,16.89126486,13.68249562,12.09102855,14.64713465,27.24170239,20.15608546,22.58219788,20.77236917,22.31488154,21.5220318
RP9,ENSG00000164610,8.092003119,8.229896079,7.412173707,6.742065035,7.117812352,7.477028227,9.650505774,9.163910863,8.876796765,8.321992028,7.809255612,7.791631819,12.12850811,8.630134973,9.630859785,9.407491768,8.091942414,9.549759982,9.497091377,10.38155276,11.18769343,7.800518515,9.348060757,8.223984964,8.969687704,10.82802697,9.337710938,7.798028445,5.587946317,6.170114973,11.43301507,10.43309573,13.37074277,10.32836571,8.311692722,9.674323664
BBS9,ENSG00000122507,14.03537783,16.65529831,13.12103703,16.49483743,15.68556562,16.75262021,13.14795553,12.54221593,12.02930807,12.03057033,11.45425748,12.4122454,10.48171368,10.07360951,13.02525671,11.8723007,9.880384454,10.42455676,12.81769361,12.88315009,9.641173976,12.94437773,11.26661659,11.91117772,10.05821592,9.251471581,9.093150953,6.925682078,8.414134682,7.890565704,10.35928814,9.387310924,9.275935962,10.29387185,11.06837012,11.38410846
BMPER,ENSG00000164619,56.11652115,56.56867961,56.96357727,52.84808289,53.72493909,54.83288877,20.41361321,19.0036183,17.56967624,21.19547462,20.06439818,19.40850465,12.69868173,12.70665912,13.42866222,16.83731208,15.21679179,16.34047461,7.613037665,7.43783211,6.314383195,7.542496842,6.485909732,7.407651063,21.32841608,21.29787317,18.70203198,17.17232949,18.6050397,20.14055624,7.94541463,6.736199203,7.527933603,8.266404486,8.411331392,7.547512521
NPSR1,ENSG00000187258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPY19L1,ENSG00000173852,31.88111582,30.31057218,28.95608785,35.26963338,34.32367604,30.50129441,41.73878526,46.21907893,41.83676538,35.87972345,39.01339461,46.03908211,39.87076181,38.1999897,47.4901422,58.14321608,42.98685166,41.52898202,37.27800032,35.40320104,23.68444134,34.47041745,32.3190841,37.97741261,46.86187584,45.52790852,39.90351308,39.98518494,41.41540608,42.99298065,70.28668921,67.46765316,64.5072396,66.22910323,66.85413977,63.46813752
TBX20,ENSG00000164532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177823048,0,0,0.15795819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186394394
HERPUD2,ENSG00000122557,23.71037971,24.23785341,22.30517059,26.75050459,28.20454614,26.41640624,23.57947506,22.27229784,21.91187283,23.82827712,25.94302072,29.25862557,31.02713441,28.27988571,29.41434151,28.17241932,27.96608754,28.35646375,24.85131422,24.67922987,24.38113763,21.60175429,24.05292253,23.54765446,21.3157768,22.41811935,19.9472874,25.45609712,27.05051652,25.77278572,31.07741254,32.39558652,29.85695004,33.72850761,31.99987164,33.48030409
SEPTIN7,ENSG00000122545,90.73939841,92.92665195,93.20203477,107.1821144,103.630641,100.5849646,85.78679764,90.56548291,87.16634002,93.33703024,98.67566813,127.0642685,102.2964854,99.26557326,121.097451,154.1533244,115.472079,109.737256,103.9928848,100.4689558,57.23663333,105.941769,108.7173993,115.9125127,92.24200762,95.64704708,81.76370635,87.00373227,98.56358463,93.36670677,116.5468693,117.249055,113.5863906,124.6731067,130.0636748,120.5594558
EEPD1,ENSG00000122547,1.822786718,1.553287122,2.091022581,2.449520406,1.997490301,2.062733619,0.981739422,1.050409522,0.989622496,1.209415168,1.114989879,1.559286752,3.254043751,3.344524917,3.086363113,1.91758663,1.794920824,2.809955235,1.89776062,0.933232699,1.693625717,1.082871089,1.414361331,2.741865259,2.460620927,1.876228767,2.866529291,1.773812028,1.169399309,0.914270148,0.797535693,1.347748277,1.539845223,0.554214147,0.612465665,0.803397877
KIAA0895,ENSG00000164542,0.082468215,0.087141326,0.044435208,0.049078972,0.150082598,0.051661564,0,0.157846264,0.198282302,0.044637951,0,0.260350932,0.549357955,0.293174968,0.151001846,0.348635579,0.520847977,0.144184719,0.322626409,0.436295894,0.285043485,0.332228782,0.208808994,0,0.903858696,0.806417855,0.427701687,0.138212564,0.273353108,0.542508204,0.792319312,0.51982111,0.874156385,0.421038831,0.906724343,0.40974194
ANLN,ENSG00000011426,1.000678873,0.667820809,1.305387914,2.194057628,2.300361641,1.913595239,99.68093204,102.0834542,101.3044387,116.9946857,108.3596596,126.3651345,64.44673548,62.97255773,75.92685836,100.0660876,81.82775273,79.68144576,103.7418349,93.34272343,67.41529798,78.80741769,73.61101652,78.65220613,131.7152659,135.528638,118.5455424,57.31519266,58.77310972,56.75745938,271.5758405,269.2638068,246.2952361,197.5730245,201.3938687,189.9118215
AOAH,ENSG00000136250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELMO1,ENSG00000155849,0.440287408,0.155078854,0.237233978,0.174684297,0.133545347,0.229845485,0,0,0,0,0,0,0.07520392,0.04347845,0.179151073,0.044317177,0,0,0,0.038822147,0,0,0.046450205,0.043869467,0.621477202,0.642027862,0.875320742,0.655910634,0.445927105,0.61438426,0.082942999,0,0.091510016,0.115275552,0.127391764,0.091148358
GPR141,ENSG00000187037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPDR1,ENSG00000086289,131.5392947,126.3005696,131.6714002,203.4405998,207.9698164,195.8892047,2.113564907,3.517738364,3.314167425,3.730480239,4.667516086,4.351606614,65.08250075,63.11976205,74.0345031,88.35984226,71.92529602,73.90542201,30.14024078,25.94017637,25.29631051,28.44496391,29.04273978,30.01902425,67.78730367,60.50249955,65.56445317,68.42410182,69.18665481,78.782942,8.569085919,7.221603719,9.822513894,8.274752803,9.34389564,9.539101874
NME8,ENSG00000086288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFRP4,ENSG00000106483,1.716318936,0.863607233,1.056891893,6.128555235,6.247003296,5.836661527,0.097470396,0.104288195,0.196506109,0.176952354,0,0.103207494,0,0,0,0.098717868,0.258091137,0,0,0,0,0.094072203,0,0.097720581,0.977194934,0.252377067,0.169548152,0.365265253,0.632110356,0.977542674,0,0,0,0.064194955,0,0
STARD3NL,ENSG00000010270,52.59564027,55.32395874,51.15226282,49.5422173,49.63154141,50.35609124,60.73416505,57.67755205,60.50495886,48.80345913,56.05435503,54.51954973,71.50270792,70.52299366,85.02143032,69.86665689,60.51058224,61.02630288,60.7718153,59.94173277,43.69598628,47.90923085,45.74950476,44.91889365,73.67567234,74.02499797,69.39982616,51.03634924,59.16619824,55.34774209,77.6476581,70.25526951,74.51307681,56.86198915,49.82914494,55.10841626
TRGC2,ENSG00000227191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRGJ2,ENSG00000211687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRGJP2,ENSG00000211688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRGC1,ENSG00000211689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRGJ1,ENSG00000211690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRGJP,ENSG00000211691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRGJP1,ENSG00000211692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRGV11,ENSG00000211693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRGV10,ENSG00000211694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRGV9,ENSG00000211695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRGV8,ENSG00000211696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRGV5,ENSG00000211697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRGV4,ENSG00000211698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRGV3,ENSG00000211699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRGV2,ENSG00000233306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRGV1,ENSG00000211701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMPH,ENSG00000078053,4.985518828,4.822840955,4.31317907,5.098245012,3.918883293,4.134860137,8.374252381,7.884808266,8.779154933,5.473084547,5.040766841,6.029668799,1.223365982,1.747392003,1.8857282,1.950728888,1.256533495,1.718749915,1.167492939,0.6686811,1.05171637,0.808229368,0.711171937,0.92353219,4.757537127,4.9148567,4.15155917,3.530483576,3.336081363,2.35161959,1.507996503,2.011854871,1.926452507,1.875223899,1.544083169,1.831619001
VPS41,ENSG00000006715,46.31529694,45.01389183,43.31371105,41.60897504,40.5691112,39.46095638,21.44971162,23.32717645,22.23101531,24.13233783,23.67483138,24.52495334,36.60527339,33.22040644,37.82842746,39.82776412,35.02008367,33.56167155,30.68032586,27.87577443,22.71631987,32.8022937,28.75628059,32.1057102,33.69547653,32.24568934,27.02012499,25.23720625,25.88969742,27.62244882,24.24243606,24.19315221,23.79796788,23.87660208,27.31459145,24.28078087
POU6F2,ENSG00000106536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAE1,ENSG00000241127,10.53402671,12.7732141,11.72399842,6.371843933,8.38063754,5.625341367,14.41639435,17.40796979,15.57016467,11.77749093,13.33239475,10.90352987,20.17552749,19.84976418,25.29590544,15.43523931,12.72435441,10.26540621,18.91628863,19.18573343,10.7438914,10.73348997,11.80567849,14.04044373,20.3033569,20.79698493,22.21112876,10.61199262,9.921654286,8.055383355,20.29984121,23.94719104,16.79742833,18.85391655,20.78562059,24.02406179
RALA,ENSG00000006451,111.3350698,110.9864382,112.5870616,142.4840056,132.562175,132.5953959,85.12627629,88.12942013,89.45313663,92.03466184,87.39041814,105.5456608,69.3103172,74.47179506,86.15772862,106.2524976,85.62880358,83.38355244,76.51893275,69.95610563,45.66739364,79.86351763,80.57161535,81.33976984,137.5513626,142.9207458,121.9350093,137.3152829,147.1564171,145.183829,301.715069,285.7196895,275.7909756,436.3673396,454.5879071,431.6164227
CDK13,ENSG00000065883,12.12027912,11.82611409,11.87550687,8.962650697,9.156732161,9.025026409,11.50218634,11.45118577,11.30519852,10.21747297,10.45534995,10.68122688,14.28893383,12.87536708,13.87168974,13.47675299,11.02082062,10.56028168,12.45934012,11.87848934,10.67617144,10.44816546,9.337130062,9.990037399,13.03555189,13.27194896,11.94765495,10.23812395,9.915398514,9.664477703,15.60392201,17.08233483,15.71488087,15.40747065,15.1018571,14.96943317
MPLKIP,ENSG00000168303,8.002855281,7.925450505,7.773324166,5.253927406,4.745905482,4.541218811,6.248661366,6.594153392,6.687120678,5.866305774,6.853744986,7.840048268,5.921359691,7.44212887,8.060506383,5.418351568,6.535206879,5.605137642,6.247603101,5.46798254,4.754898058,4.295918707,4.225281622,4.634161835,6.114451045,6.575216206,6.328100768,3.769099685,4.321980118,4.335293456,6.327897271,6.457202125,6.086429876,5.609386655,4.52722078,4.725086888
SUGCT,ENSG00000175600,20.00390771,18.30193085,17.21919766,15.82473143,17.7584365,15.74052353,8.87349814,8.560322699,6.305315349,8.450815434,6.938874181,11.09011433,10.00037873,11.12963076,9.975856647,9.429052101,10.5282935,9.809829698,6.680552023,6.453057356,5.480735844,8.423738168,7.721001028,9.479636647,7.170414592,8.035277935,6.95853872,5.723872541,6.738405853,5.543851861,2.757374222,2.516217205,1.97741562,1.72450993,1.552847315,2.121108397
INHBA,ENSG00000122641,28.1456215,24.68110388,23.86966922,37.51447582,38.94673105,35.41969974,50.8958118,48.39928846,46.44933336,50.93194239,54.64578288,59.14924458,71.38641206,63.54758447,83.91036749,120.0924035,89.97590697,92.40010699,22.39650057,20.52932123,15.49422788,24.00957584,23.82512532,23.74596736,24.55879846,26.4423011,23.53666976,34.28477508,38.8720122,37.59829272,5.411986552,5.153384309,6.126744482,5.984631813,6.023365763,5.430218181
GLI3,ENSG00000106571,5.393022481,5.539695673,5.580153852,5.11478474,4.770480064,4.522501764,4.381760671,4.139919624,5.191847515,4.32632461,5.092901609,3.907091069,5.835255137,4.939457763,5.560307026,5.553788665,5.156636197,5.434500412,4.581084809,4.160390783,4.431133247,4.550498201,4.651437944,4.213176931,6.615127969,6.745408936,5.928222703,4.369176277,3.822086852,3.829144924,7.771470608,8.815484051,7.957901741,7.189361281,7.78337442,7.339306695
C7orf25,ENSG00000136197,12.4224747,13.23670765,13.61184989,7.703564176,7.725800348,4.969992233,8.216732119,4.528939607,9.035683664,4.859339739,5.938533052,9.359486907,6.205040486,9.277724239,8.282833262,9.582786646,6.702921467,7.057169297,6.023743909,10.38277732,8.058222072,6.728709847,6.740062866,7.738560626,7.904893316,8.058836745,5.089128089,5.131962871,2.422125381,7.116935685,5.545666371,5.622942541,10.28423199,6.723527909,3.745311372,7.520608589
gene:ENSG00000256646,ENSG00000256646,19.71565404,20.38960132,20.56815559,15.72761033,15.18334981,16.02965311,12.17331807,17.12851696,9.665565826,13.0935024,8.04914469,8.828656367,18.27080689,15.74108697,15.87374602,14.27137613,11.4804739,10.43069948,15.45339297,12.05797035,8.779946062,9.576165796,11.77189374,8.108511837,19.43513426,15.97588737,17.98448996,10.62357427,12.59116315,7.776820143,16.43690847,14.82307947,10.72385186,9.005920908,13.83640504,11.20251732
PSMA2,ENSG00000106588,144.76728,145.8601629,122.6880606,119.4910233,120.6971901,120.7658578,157.2495411,150.3795586,157.6376579,137.8170773,159.6250627,166.7348951,192.3501417,193.5319714,227.9986068,188.698122,167.1262726,176.1569384,178.0511378,167.6100395,111.26412,142.7658503,122.4902697,136.5602587,204.7656252,205.9206816,187.7002245,109.7288371,120.7669186,127.471175,180.0761406,183.8359993,168.5115893,145.1353668,139.9729347,134.8638369
MRPL32,ENSG00000106591,32.78264573,32.20083688,32.4417198,16.92681409,16.24561423,17.70182456,31.3873421,27.21974675,29.30805086,22.69285579,21.88882375,25.77154493,38.89671599,42.23981323,38.43920786,29.33516013,24.00964493,26.26315258,32.42376366,31.16957332,24.57711474,20.72682944,19.40690801,21.420259,35.51601359,31.36747225,32.85444476,15.47663628,15.20260747,14.91098873,30.58285243,30.47984565,29.02015998,18.64107574,20.84084554,16.86152363
HECW1,ENSG00000002746,3.409581143,3.300031904,3.79777999,2.046181602,2.155252934,1.902571087,0.615064424,0.694646934,0.688892453,0.496274203,0.543313921,0.542722543,1.262635487,1.2562464,1.329052291,0.934404455,0.753992827,0.667921537,1.821464682,1.546139843,2.046675676,0.824473483,1.269564369,1.267544262,0.770795365,0.82577558,0.832140127,0.256102446,0.12662814,0.308427863,0.291468281,0.164183195,0.464494991,0.180038861,0.099481059,0.355891735
STK17A,ENSG00000164543,93.94691523,88.49857161,83.00263264,71.53338974,81.3230913,76.21582296,68.33699798,69.63118186,66.40263364,54.6017975,57.39700822,69.58272849,78.11688246,75.56042407,87.75851371,79.75430478,64.31405374,67.56535259,77.02544525,72.967302,45.75230105,58.43876078,57.69685294,62.85614695,77.80585597,72.62887332,66.69220703,38.33895848,40.41586914,39.2886727,59.19440768,59.79017191,51.59868408,44.32706967,46.26789467,44.11176694
COA1,ENSG00000106603,7.602256309,7.707818367,8.490947217,6.154512983,6.124094574,6.671179275,6.496999812,8.365301741,7.474192621,7.430158294,6.294934708,6.723945591,8.895085549,6.856815136,8.49099131,7.323671364,6.350015165,6.816171961,7.796481409,7.653109785,5.921957622,5.632812481,5.961692849,5.740867101,11.10133955,11.21498641,11.20564953,6.224347043,6.393218833,6.258229737,13.04582485,12.23995039,11.13082017,8.267874213,9.261556457,7.990163642
BLVRA,ENSG00000106605,49.06762375,54.10233432,48.96856926,57.13320199,56.94326403,57.19945855,34.60191478,36.75000579,33.59741379,28.63759377,38.43151982,38.25498779,73.0245894,65.47658067,69.79211946,58.49383758,52.77256328,55.94884063,55.91847431,51.46672862,51.61664287,44.20000417,42.67336487,42.08801805,83.32484583,93.9855083,98.47172954,63.16590664,57.98537416,59.96420479,89.70256293,92.66399686,96.04129476,56.97289756,65.67709017,68.89764409
MRPS24,ENSG00000062582,160.8561853,176.1660486,166.2363376,163.1111701,158.2616646,162.5127581,203.1983753,190.7611189,221.5687931,191.984539,161.7929424,193.8741027,249.3427763,256.1794528,243.766572,170.8353009,226.404202,227.2093819,175.2408831,174.0780899,199.25926,147.6127612,166.9968801,161.2235219,276.7347592,271.55367,285.8087036,198.5567489,177.3223678,190.2041553,205.4232722,201.9867817,216.1314662,190.8134454,163.6913105,162.4820143
URGCP-MRPS24,ENSG00000270617,0,0,0,2.458763879,0,0,0,0,0.827797434,2.608989954,0,0,3.175591963,0,1.681090571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235392609,0,0,0,0,0,0
URGCP,ENSG00000106608,19.78641004,17.65846195,16.66418701,14.90490494,12.92213941,13.51171122,15.35945871,14.7278805,17.09000067,14.66578341,16.90093744,13.95623419,17.035243,18.74698469,16.37400554,13.45677871,13.55673211,14.2323292,15.34193107,15.37185083,17.35417628,11.90021025,11.11431938,11.9887497,16.73966052,19.90781972,18.0736204,12.64699716,12.80187402,12.9523131,18.7883044,20.07156394,20.00645536,16.83648048,14.64763302,16.88292563
UBE2D4,ENSG00000078967,12.09357207,10.43298367,11.58437735,8.761806396,9.002030062,8.637284261,7.664273075,6.485746308,7.585345539,5.881862242,6.251440054,7.967838816,9.041004083,9.000085618,8.843218169,9.949939304,9.778100858,8.307789142,7.828132136,8.159860035,7.808102581,7.195328794,8.801644528,7.12511312,9.022714409,9.681888185,10.48370324,6.070673418,6.84236572,8.455253793,6.867715758,5.95907548,6.994216937,6.057318123,6.423517814,7.547122934
SPDYE1,ENSG00000136206,0,0,0.178981136,0,0,0,0,0.10596516,0.099832973,0,0.112480017,0,0.170212757,0.098406929,0,0,0,0.290381725,0.081219437,0,0.191355042,0,0.315399144,0,0.413711801,0,0.086137251,0.185569377,0.091753536,0.099326166,0.563186992,0,0.103559575,0.195681649,0.096110695,0.103150296
DBNL,ENSG00000136279,29.56424145,31.32502674,30.98731968,37.01897159,36.81808493,38.66278771,41.43487975,43.09401596,42.1567285,45.46659673,43.55130469,38.35545243,41.68818568,41.36275902,36.35211324,41.96518256,48.29849928,45.80966556,39.59954608,40.18679467,53.26847621,35.58143169,37.46238526,35.92929682,34.37541835,37.03923012,38.05217271,38.87904301,39.34108053,36.87732773,40.52060198,41.20889451,42.25026524,34.49314445,35.15277812,35.51615029
PGAM2,ENSG00000164708,0,0,0.704805048,0,0,0,0,1.251832137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLM,ENSG00000122678,3.543696103,3.418892939,4.233888696,1.100319327,2.056240016,1.737329117,3.031842333,3.24391176,4.074916162,2.918867173,3.652039043,2.334760913,4.973872579,4.564441871,3.385365335,3.628944394,3.486905934,5.207964508,4.219296014,3.749565958,5.591681914,4.078862692,3.315966757,4.329161999,4.835712249,5.312798898,4.714493219,3.701150666,1.872567521,2.94853063,6.965998035,6.5333359,5.571988954,5.445820831,5.527839245,5.454278735
AEBP1,ENSG00000106624,9.272760017,9.214980002,10.40898562,9.59160864,9.643056624,9.197341949,14.61324772,13.80423242,15.39412772,18.3436503,16.74620815,14.98548252,25.28498662,23.08838103,21.69501791,24.06711359,28.06208953,30.94469439,75.68347792,76.681216,104.41819,88.24388074,85.10981344,85.59473564,86.94665325,90.04900951,96.01015383,114.0266379,106.0511755,110.380673,148.2316341,149.0952986,156.7967556,172.1992194,162.2551653,170.3002021
POLD2,ENSG00000106628,73.68754425,79.00310962,81.73335495,87.70673401,85.08230021,91.91645076,106.9223356,113.5752708,111.5421966,96.4719541,98.34610672,91.68978972,125.4945043,115.8298821,100.2218555,96.30190655,115.2690088,117.3265786,121.4512621,124.6581119,143.1954202,101.4560736,106.673618,96.74799719,104.4866742,108.2749347,123.9930961,87.51443031,72.83342886,81.16729093,134.6285519,135.7626629,140.8651867,80.25009565,80.53750479,81.74610108
MYL7,ENSG00000106631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCK,ENSG00000106633,0,0,0,0,0,0,0.076860927,0,0,0,0.08729318,0.24415486,0,0,0,0,0,0,0.063032555,0.068192422,0,0.370906296,0,0.231174635,0,0,0.066849159,0,0.07120783,0,0.1456922,0,0.080370228,0.050621357,0,0.160105192
